#Posizione iniziale-->2
#Velocita' iniziale-->1
#Costante elastica-->6
#Massa oscillante-->2
#Tempo massimo di integrazione-->100
#Pulsazione al quadrato-->3
#Primo passo di tempo su cui si integra-->0.01
#E' stato utilizzato l'algoritmo di Eulero
#Legenda
#1:t 2:x 3:v 4:dE/Eo 5:E
83.85 6.67369 -5.21259 11.3681 160.786
83.86 6.62157 -5.41281 11.3718 160.834
83.87 6.56744 -5.61145 11.3755 160.882
83.88 6.51132 -5.80848 11.3793 160.93
83.89 6.45324 -6.00382 11.383 160.979
83.9 6.3932 -6.19741 11.3867 161.027
83.91 6.33123 -6.38921 11.3904 161.075
83.92 6.26733 -6.57915 11.3941 161.124
83.93 6.20154 -6.76717 11.3978 161.172
83.94 6.13387 -6.95321 11.4016 161.22
83.95 6.06434 -7.13723 11.4053 161.269
83.96 5.99297 -7.31916 11.409 161.317
83.97 5.91978 -7.49895 11.4127 161.365
83.98 5.84479 -7.67654 11.4164 161.414
83.99 5.76802 -7.85188 11.4202 161.462
84 5.6895 -8.02492 11.4239 161.511
84.01 5.60925 -8.19561 11.4276 161.559
84.02 5.5273 -8.36389 11.4314 161.608
84.03 5.44366 -8.52971 11.4351 161.656
84.04 5.35836 -8.69302 11.4388 161.705
84.05 5.27143 -8.85377 11.4425 161.753
84.06 5.18289 -9.01191 11.4463 161.802
84.07 5.09277 -9.1674 11.45 161.85
84.08 5.0011 -9.32018 11.4537 161.899
84.09 4.9079 -9.47021 11.4575 161.947
84.1 4.8132 -9.61745 11.4612 161.996
84.11 4.71702 -9.76185 11.465 162.044
84.12 4.6194 -9.90336 11.4687 162.093
84.13 4.52037 -10.0419 11.4724 162.142
84.14 4.41995 -10.1775 11.4762 162.19
84.15 4.31817 -10.3101 11.4799 162.239
84.16 4.21507 -10.4397 11.4837 162.288
84.17 4.11068 -10.5661 11.4874 162.336
84.18 4.00501 -10.6895 11.4912 162.385
84.19 3.89812 -10.8096 11.4949 162.434
84.2 3.79002 -10.9266 11.4987 162.483
84.21 3.68076 -11.0403 11.5024 162.531
84.22 3.57036 -11.1507 11.5062 162.58
84.23 3.45885 -11.2578 11.5099 162.629
84.24 3.34627 -11.3616 11.5137 162.678
84.25 3.23266 -11.4619 11.5174 162.726
84.26 3.11804 -11.5589 11.5212 162.775
84.27 3.00245 -11.6525 11.5249 162.824
84.28 2.88592 -11.7425 11.5287 162.873
84.29 2.7685 -11.8291 11.5324 162.922
84.3 2.65021 -11.9122 11.5362 162.971
84.31 2.53108 -11.9917 11.54 163.02
84.32 2.41117 -12.0676 11.5437 163.068
84.33 2.29049 -12.1399 11.5475 163.117
84.34 2.16909 -12.2087 11.5513 163.166
84.35 2.047 -12.2737 11.555 163.215
84.36 1.92427 -12.3351 11.5588 163.264
84.37 1.80092 -12.3929 11.5626 163.313
84.38 1.67699 -12.4469 11.5663 163.362
84.39 1.55252 -12.4972 11.5701 163.411
84.4 1.42755 -12.5438 11.5739 163.46
84.41 1.30211 -12.5866 11.5776 163.509
84.42 1.17624 -12.6257 11.5814 163.558
84.43 1.04998 -12.661 11.5852 163.607
84.44 0.923375 -12.6925 11.589 163.656
84.45 0.796451 -12.7202 11.5927 163.706
84.46 0.669249 -12.7441 11.5965 163.755
84.47 0.541809 -12.7641 11.6003 163.804
84.48 0.414167 -12.7804 11.6041 163.853
84.49 0.286363 -12.7928 11.6079 163.902
84.5 0.158435 -12.8014 11.6116 163.951
84.51 0.0304211 -12.8062 11.6154 164
84.52 -0.0976405 -12.8071 11.6192 164.05
84.53 -0.225711 -12.8041 11.623 164.099
84.54 -0.353753 -12.7974 11.6268 164.148
84.55 -0.481726 -12.7868 11.6306 164.197
84.56 -0.609594 -12.7723 11.6344 164.247
84.57 -0.737317 -12.754 11.6381 164.296
84.58 -0.864857 -12.7319 11.6419 164.345
84.59 -0.992176 -12.706 11.6457 164.394
84.6 -1.11924 -12.6762 11.6495 164.444
84.61 -1.246 -12.6426 11.6533 164.493
84.62 -1.37242 -12.6052 11.6571 164.542
84.63 -1.49848 -12.5641 11.6609 164.592
84.64 -1.62412 -12.5191 11.6647 164.641
84.65 -1.74931 -12.4704 11.6685 164.691
84.66 -1.87401 -12.4179 11.6723 164.74
84.67 -1.99819 -12.3617 11.6761 164.789
84.68 -2.12181 -12.3017 11.6799 164.839
84.69 -2.24482 -12.2381 11.6837 164.888
84.7 -2.36721 -12.1707 11.6875 164.938
84.71 -2.48891 -12.0997 11.6913 164.987
84.72 -2.60991 -12.0251 11.6951 165.037
84.73 -2.73016 -11.9468 11.6989 165.086
84.74 -2.84963 -11.8648 11.7028 165.136
84.75 -2.96828 -11.7794 11.7066 165.185
84.76 -3.08607 -11.6903 11.7104 165.235
84.77 -3.20297 -11.5977 11.7142 165.284
84.78 -3.31895 -11.5016 11.718 165.334
84.79 -3.43397 -11.4021 11.7218 165.384
84.8 -3.54799 -11.2991 11.7256 165.433
84.81 -3.66098 -11.1926 11.7295 165.483
84.82 -3.7729 -11.0828 11.7333 165.533
84.83 -3.88373 -10.9696 11.7371 165.582
84.84 -3.99343 -10.8531 11.7409 165.632
84.85 -4.10196 -10.7333 11.7447 165.682
84.86 -4.20929 -10.6102 11.7486 165.731
84.87 -4.31539 -10.4839 11.7524 165.781
84.88 -4.42023 -10.3545 11.7562 165.831
84.89 -4.52378 -10.2219 11.76 165.88
84.9 -4.626 -10.0862 11.7639 165.93
84.91 -4.72686 -9.94738 11.7677 165.98
84.92 -4.82633 -9.80558 11.7715 166.03
84.93 -4.92439 -9.66079 11.7754 166.08
84.94 -5.021 -9.51306 11.7792 166.129
84.95 -5.11613 -9.36243 11.783 166.179
84.96 -5.20975 -9.20894 11.7869 166.229
84.97 -5.30184 -9.05265 11.7907 166.279
84.98 -5.39237 -8.89359 11.7945 166.329
84.99 -5.4813 -8.73182 11.7984 166.379
85 -5.56862 -8.56738 11.8022 166.429
85.01 -5.65429 -8.40033 11.806 166.479
85.02 -5.7383 -8.2307 11.8099 166.529
85.03 -5.82061 -8.05855 11.8137 166.579
85.04 -5.90119 -7.88393 11.8176 166.628
85.05 -5.98003 -7.70689 11.8214 166.678
85.06 -6.0571 -7.52749 11.8253 166.728
85.07 -6.13237 -7.34578 11.8291 166.779
85.08 -6.20583 -7.16181 11.833 166.829
85.09 -6.27745 -6.97563 11.8368 166.879
85.1 -6.34721 -6.78731 11.8407 166.929
85.11 -6.41508 -6.59689 11.8445 166.979
85.12 -6.48105 -6.40444 11.8484 167.029
85.13 -6.54509 -6.21001 11.8522 167.079
85.14 -6.60719 -6.01366 11.8561 167.129
85.15 -6.66733 -5.81544 11.8599 167.179
85.16 -6.72548 -5.61542 11.8638 167.229
85.17 -6.78164 -5.41366 11.8677 167.28
85.18 -6.83577 -5.21021 11.8715 167.33
85.19 -6.88788 -5.00514 11.8754 167.38
85.2 -6.93793 -4.7985 11.8792 167.43
85.21 -6.98591 -4.59036 11.8831 167.48
85.22 -7.03182 -4.38078 11.887 167.531
85.23 -7.07562 -4.16983 11.8908 167.581
85.24 -7.11732 -3.95756 11.8947 167.631
85.25 -7.1569 -3.74404 11.8986 167.681
85.26 -7.19434 -3.52933 11.9024 167.732
85.27 -7.22963 -3.3135 11.9063 167.782
85.28 -7.26277 -3.09661 11.9102 167.832
85.29 -7.29373 -2.87873 11.9141 167.883
85.3 -7.32252 -2.65992 11.9179 167.933
85.31 -7.34912 -2.44024 11.9218 167.983
85.32 -7.37352 -2.21977 11.9257 168.034
85.33 -7.39572 -1.99856 11.9296 168.084
85.34 -7.41571 -1.77669 11.9334 168.135
85.35 -7.43347 -1.55422 11.9373 168.185
85.36 -7.44901 -1.33122 11.9412 168.236
85.37 -7.46233 -1.10775 11.9451 168.286
85.38 -7.4734 -0.883878 11.949 168.337
85.39 -7.48224 -0.659676 11.9528 168.387
85.4 -7.48884 -0.435208 11.9567 168.438
85.41 -7.49319 -0.210543 11.9606 168.488
85.42 -7.4953 0.0142525 11.9645 168.539
85.43 -7.49515 0.239111 11.9684 168.589
85.44 -7.49276 0.463966 11.9723 168.64
85.45 -7.48812 0.688749 11.9762 168.69
85.46 -7.48124 0.913393 11.9801 168.741
85.47 -7.4721 1.13783 11.984 168.792
85.48 -7.46072 1.36199 11.9879 168.842
85.49 -7.4471 1.58581 11.9918 168.893
85.5 -7.43125 1.80923 11.9957 168.944
85.51 -7.41315 2.03217 11.9996 168.994
85.52 -7.39283 2.25456 12.0035 169.045
85.53 -7.37029 2.47634 12.0074 169.096
85.54 -7.34552 2.69745 12.0113 169.146
85.55 -7.31855 2.91782 12.0152 169.197
85.56 -7.28937 3.13738 12.0191 169.248
85.57 -7.258 3.35606 12.023 169.299
85.58 -7.22444 3.5738 12.0269 169.349
85.59 -7.1887 3.79053 12.0308 169.4
85.6 -7.15079 4.00619 12.0347 169.451
85.61 -7.11073 4.22071 12.0386 169.502
85.62 -7.06852 4.43404 12.0425 169.553
85.63 -7.02418 4.64609 12.0464 169.604
85.64 -6.97772 4.85682 12.0503 169.655
85.65 -6.92915 5.06615 12.0543 169.705
85.66 -6.87849 5.27402 12.0582 169.756
85.67 -6.82575 5.48038 12.0621 169.807
85.68 -6.77095 5.68515 12.066 169.858
85.69 -6.7141 5.88828 12.0699 169.909
85.7 -6.65521 6.0897 12.0739 169.96
85.71 -6.59432 6.28936 12.0778 170.011
85.72 -6.53142 6.48719 12.0817 170.062
85.73 -6.46655 6.68313 12.0856 170.113
85.74 -6.39972 6.87713 12.0896 170.164
85.75 -6.33095 7.06912 12.0935 170.215
85.76 -6.26026 7.25905 12.0974 170.266
85.77 -6.18767 7.44686 12.1013 170.317
85.78 -6.1132 7.63249 12.1053 170.368
85.79 -6.03687 7.81588 12.1092 170.42
85.8 -5.95872 7.99699 12.1131 170.471
85.81 -5.87875 8.17575 12.1171 170.522
85.82 -5.79699 8.35211 12.121 170.573
85.83 -5.71347 8.52602 12.1249 170.624
85.84 -5.62821 8.69743 12.1289 170.675
85.85 -5.54123 8.86627 12.1328 170.727
85.86 -5.45257 9.03251 12.1368 170.778
85.87 -5.36224 9.19609 12.1407 170.829
85.88 -5.27028 9.35695 12.1446 170.88
85.89 -5.17671 9.51506 12.1486 170.932
85.9 -5.08156 9.67036 12.1525 170.983
85.91 -4.98486 9.82281 12.1565 171.034
85.92 -4.88663 9.97236 12.1604 171.085
85.93 -4.78691 10.119 12.1644 171.137
85.94 -4.68572 10.2626 12.1683 171.188
85.95 -4.58309 10.4031 12.1723 171.239
85.96 -4.47906 10.5406 12.1762 171.291
85.97 -4.37366 10.675 12.1802 171.342
85.98 -4.26691 10.8062 12.1841 171.394
85.99 -4.15884 10.9342 12.1881 171.445
86 -4.0495 11.059 12.192 171.496
86.01 -3.93891 11.1805 12.196 171.548
86.02 -3.82711 11.2986 12.1999 171.599
86.03 -3.71412 11.4134 12.2039 171.651
86.04 -3.59999 11.5249 12.2079 171.702
86.05 -3.48474 11.6329 12.2118 171.754
86.06 -3.36841 11.7374 12.2158 171.805
86.07 -3.25103 11.8385 12.2198 171.857
86.08 -3.13265 11.936 12.2237 171.908
86.09 -3.01329 12.03 12.2277 171.96
86.1 -2.89299 12.1204 12.2317 172.012
86.11 -2.77179 12.2072 12.2356 172.063
86.12 -2.64972 12.2903 12.2396 172.115
86.13 -2.52681 12.3698 12.2436 172.166
86.14 -2.40311 12.4456 12.2475 172.218
86.15 -2.27866 12.5177 12.2515 172.27
86.16 -2.15348 12.5861 12.2555 172.321
86.17 -2.02762 12.6507 12.2595 172.373
86.18 -1.90111 12.7115 12.2635 172.425
86.19 -1.774 12.7685 12.2674 172.477
86.2 -1.64631 12.8218 12.2714 172.528
86.21 -1.5181 12.8711 12.2754 172.58
86.22 -1.38938 12.9167 12.2794 172.632
86.23 -1.26022 12.9584 12.2834 172.684
86.24 -1.13063 12.9962 12.2873 172.735
86.25 -1.00067 13.0301 12.2913 172.787
86.26 -0.870371 13.0601 12.2953 172.839
86.27 -0.73977 13.0862 12.2993 172.891
86.28 -0.608908 13.1084 12.3033 172.943
86.29 -0.477824 13.1267 12.3073 172.995
86.3 -0.346557 13.141 12.3113 173.047
86.31 -0.215147 13.1514 12.3153 173.099
86.32 -0.0836325 13.1579 12.3193 173.15
86.33 0.0479462 13.1604 12.3233 173.202
86.34 0.17955 13.1589 12.3273 173.254
86.35 0.311139 13.1536 12.3313 173.306
86.36 0.442675 13.1442 12.3353 173.358
86.37 0.574117 13.1309 12.3393 173.41
86.38 0.705426 13.1137 12.3433 173.462
86.39 0.836564 13.0926 12.3473 173.514
86.4 0.967489 13.0675 12.3513 173.566
86.41 1.09816 13.0384 12.3553 173.619
86.42 1.22855 13.0055 12.3593 173.671
86.43 1.3586 12.9686 12.3633 173.723
86.44 1.48829 12.9279 12.3673 173.775
86.45 1.61757 12.8832 12.3713 173.827
86.46 1.7464 12.8347 12.3753 173.879
86.47 1.87475 12.7823 12.3793 173.931
86.48 2.00257 12.7261 12.3833 173.983
86.49 2.12983 12.666 12.3874 174.036
86.5 2.25649 12.6021 12.3914 174.088
86.51 2.38251 12.5344 12.3954 174.14
86.52 2.50786 12.4629 12.3994 174.192
86.53 2.63248 12.3877 12.4034 174.245
86.54 2.75636 12.3087 12.4075 174.297
86.55 2.87945 12.226 12.4115 174.349
86.56 3.00171 12.1396 12.4155 174.401
86.57 3.1231 12.0496 12.4195 174.454
86.58 3.2436 11.9559 12.4235 174.506
86.59 3.36316 11.8586 12.4276 174.558
86.6 3.48175 11.7577 12.4316 174.611
86.61 3.59932 11.6532 12.4356 174.663
86.62 3.71585 11.5453 12.4397 174.716
86.63 3.83131 11.4338 12.4437 174.768
86.64 3.94564 11.3188 12.4477 174.82
86.65 4.05883 11.2005 12.4518 174.873
86.66 4.17084 11.0787 12.4558 174.925
86.67 4.28163 10.9536 12.4598 174.978
86.68 4.39116 10.8251 12.4639 175.03
86.69 4.49941 10.6934 12.4679 175.083
86.7 4.60635 10.5584 12.472 175.135
86.71 4.71193 10.4202 12.476 175.188
86.72 4.81613 10.2789 12.48 175.24
86.73 4.91892 10.1344 12.4841 175.293
86.74 5.02026 9.98681 12.4881 175.346
86.75 5.12013 9.83621 12.4922 175.398
86.76 5.2185 9.6826 12.4962 175.451
86.77 5.31532 9.52605 12.5003 175.503
86.78 5.41058 9.36659 12.5043 175.556
86.79 5.50425 9.20427 12.5084 175.609
86.8 5.59629 9.03914 12.5124 175.661
86.81 5.68668 8.87125 12.5165 175.714
86.82 5.77539 8.70065 12.5205 175.767
86.83 5.8624 8.52739 12.5246 175.82
86.84 5.94767 8.35152 12.5286 175.872
86.85 6.03119 8.17309 12.5327 175.925
86.86 6.11292 7.99215 12.5368 175.978
86.87 6.19284 7.80877 12.5408 176.031
86.88 6.27093 7.62298 12.5449 176.084
86.89 6.34716 7.43485 12.549 176.136
86.9 6.42151 7.24444 12.553 176.189
86.91 6.49395 7.05179 12.5571 176.242
86.92 6.56447 6.85697 12.5611 176.295
86.93 6.63304 6.66004 12.5652 176.348
86.94 6.69964 6.46105 12.5693 176.401
86.95 6.76425 6.26006 12.5734 176.454
86.96 6.82685 6.05713 12.5774 176.507
86.97 6.88742 5.85233 12.5815 176.56
86.98 6.94595 5.6457 12.5856 176.612
86.99 7.0024 5.43733 12.5897 176.665
87 7.05678 5.22725 12.5937 176.718
87.01 7.10905 5.01555 12.5978 176.771
87.02 7.1592 4.80228 12.6019 176.825
87.03 7.20723 4.5875 12.606 176.878
87.04 7.2531 4.37129 12.61 176.931
87.05 7.29682 4.15369 12.6141 176.984
87.06 7.33835 3.93479 12.6182 177.037
87.07 7.3777 3.71464 12.6223 177.09
87.08 7.41485 3.49331 12.6264 177.143
87.09 7.44978 3.27086 12.6305 177.196
87.1 7.48249 3.04737 12.6346 177.249
87.11 7.51296 2.82289 12.6387 177.303
87.12 7.54119 2.5975 12.6427 177.356
87.13 7.56717 2.37127 12.6468 177.409
87.14 7.59088 2.14425 12.6509 177.462
87.15 7.61232 1.91653 12.655 177.515
87.16 7.63149 1.68816 12.6591 177.569
87.17 7.64837 1.45921 12.6632 177.622
87.18 7.66296 1.22976 12.6673 177.675
87.19 7.67526 0.999873 12.6714 177.728
87.2 7.68526 0.769616 12.6755 177.782
87.21 7.69295 0.539058 12.6796 177.835
87.22 7.69834 0.308269 12.6837 177.888
87.23 7.70143 0.0773191 12.6878 177.942
87.24 7.7022 -0.153724 12.6919 177.995
87.25 7.70066 -0.38479 12.696 178.049
87.26 7.69681 -0.61581 12.7002 178.102
87.27 7.69066 -0.846714 12.7043 178.155
87.28 7.68219 -1.07743 12.7084 178.209
87.29 7.67141 -1.3079 12.7125 178.262
87.3 7.65834 -1.53804 12.7166 178.316
87.31 7.64296 -1.76779 12.7207 178.369
87.32 7.62528 -1.99708 12.7248 178.423
87.33 7.60531 -2.22584 12.729 178.476
87.34 7.58305 -2.454 12.7331 178.53
87.35 7.55851 -2.68149 12.7372 178.584
87.36 7.53169 -2.90824 12.7413 178.637
87.37 7.50261 -3.1342 12.7454 178.691
87.38 7.47127 -3.35927 12.7496 178.744
87.39 7.43768 -3.58341 12.7537 178.798
87.4 7.40184 -3.80654 12.7578 178.852
87.41 7.36378 -4.0286 12.7619 178.905
87.42 7.32349 -4.24951 12.7661 178.959
87.43 7.281 -4.46922 12.7702 179.013
87.44 7.2363 -4.68765 12.7743 179.066
87.45 7.18943 -4.90473 12.7785 179.12
87.46 7.14038 -5.12042 12.7826 179.174
87.47 7.08918 -5.33463 12.7867 179.227
87.48 7.03583 -5.5473 12.7909 179.281
87.49 6.98036 -5.75838 12.795 179.335
87.5 6.92277 -5.96779 12.7991 179.389
87.51 6.86309 -6.17547 12.8033 179.443
87.52 6.80134 -6.38137 12.8074 179.496
87.53 6.73753 -6.58541 12.8116 179.55
87.54 6.67167 -6.78753 12.8157 179.604
87.55 6.6038 -6.98768 12.8199 179.658
87.56 6.53392 -7.1858 12.824 179.712
87.57 6.46206 -7.38181 12.8281 179.766
87.58 6.38824 -7.57567 12.8323 179.82
87.59 6.31249 -7.76732 12.8364 179.874
87.6 6.23481 -7.9567 12.8406 179.928
87.61 6.15525 -8.14374 12.8447 179.982
87.62 6.07381 -8.3284 12.8489 180.036
87.63 5.99053 -8.51061 12.8531 180.09
87.64 5.90542 -8.69033 12.8572 180.144
87.65 5.81852 -8.86749 12.8614 180.198
87.66 5.72984 -9.04205 12.8655 180.252
87.67 5.63942 -9.21394 12.8697 180.306
87.68 5.54728 -9.38312 12.8738 180.36
87.69 5.45345 -9.54954 12.878 180.414
87.7 5.35795 -9.71315 12.8822 180.468
87.71 5.26082 -9.87388 12.8863 180.522
87.72 5.16208 -10.0317 12.8905 180.577
87.73 5.06177 -10.1866 12.8947 180.631
87.74 4.9599 -10.3384 12.8988 180.685
87.75 4.85652 -10.4872 12.903 180.739
87.76 4.75164 -10.6329 12.9072 180.793
87.77 4.64532 -10.7755 12.9114 180.848
87.78 4.53756 -10.9148 12.9155 180.902
87.79 4.42841 -11.051 12.9197 180.956
87.8 4.3179 -11.1838 12.9239 181.01
87.81 4.20607 -11.3133 12.9281 181.065
87.82 4.09293 -11.4395 12.9322 181.119
87.83 3.97854 -11.5623 12.9364 181.173
87.84 3.86291 -11.6817 12.9406 181.228
87.85 3.7461 -11.7976 12.9448 181.282
87.86 3.62812 -11.9099 12.949 181.336
87.87 3.50902 -12.0188 12.9531 181.391
87.88 3.38883 -12.1241 12.9573 181.445
87.89 3.26759 -12.2257 12.9615 181.5
87.9 3.14534 -12.3237 12.9657 181.554
87.91 3.0221 -12.4181 12.9699 181.609
87.92 2.89792 -12.5088 12.9741 181.663
87.93 2.77283 -12.5957 12.9783 181.718
87.94 2.64687 -12.6789 12.9825 181.772
87.95 2.52008 -12.7583 12.9867 181.827
87.96 2.3925 -12.8339 12.9909 181.881
87.97 2.26416 -12.9057 12.9951 181.936
87.98 2.13511 -12.9736 12.9993 181.99
87.99 2.00537 -13.0377 13.0035 182.045
88 1.87499 -13.0978 13.0077 182.1
88.01 1.74401 -13.1541 13.0119 182.154
88.02 1.61247 -13.2064 13.0161 182.209
88.03 1.48041 -13.2548 13.0203 182.263
88.04 1.34786 -13.2992 13.0245 182.318
88.05 1.21487 -13.3396 13.0287 182.373
88.06 1.08147 -13.3761 13.0329 182.428
88.07 0.947714 -13.4085 13.0371 182.482
88.08 0.813629 -13.4369 13.0413 182.537
88.09 0.67926 -13.4613 13.0455 182.592
88.1 0.544646 -13.4817 13.0497 182.647
88.11 0.409829 -13.4981 13.054 182.701
88.12 0.274849 -13.5103 13.0582 182.756
88.13 0.139745 -13.5186 13.0624 182.811
88.14 0.00455928 -13.5228 13.0666 182.866
88.15 -0.130669 -13.5229 13.0708 182.921
88.16 -0.265898 -13.519 13.075 182.976
88.17 -0.401088 -13.511 13.0793 183.03
88.18 -0.536198 -13.499 13.0835 183.085
88.19 -0.671188 -13.4829 13.0877 183.14
88.2 -0.806017 -13.4628 13.0919 183.195
88.21 -0.940645 -13.4386 13.0962 183.25
88.22 -1.07503 -13.4104 13.1004 183.305
88.23 -1.20913 -13.3781 13.1046 183.36
88.24 -1.34292 -13.3418 13.1089 183.415
88.25 -1.47633 -13.3016 13.1131 183.47
88.26 -1.60935 -13.2573 13.1173 183.525
88.27 -1.74192 -13.209 13.1216 183.58
88.28 -1.87401 -13.1567 13.1258 183.635
88.29 -2.00558 -13.1005 13.13 183.69
88.3 -2.13658 -13.0403 13.1343 183.746
88.31 -2.26699 -12.9762 13.1385 183.801
88.32 -2.39675 -12.9082 13.1428 183.856
88.33 -2.52583 -12.8363 13.147 183.911
88.34 -2.6542 -12.7606 13.1512 183.966
88.35 -2.7818 -12.6809 13.1555 184.021
88.36 -2.90861 -12.5975 13.1597 184.077
88.37 -3.03459 -12.5102 13.164 184.132
88.38 -3.15969 -12.4192 13.1682 184.187
88.39 -3.28388 -12.3244 13.1725 184.242
88.4 -3.40712 -12.2259 13.1767 184.298
88.41 -3.52938 -12.1237 13.181 184.353
88.42 -3.65062 -12.0178 13.1852 184.408
88.43 -3.7708 -11.9083 13.1895 184.463
88.44 -3.88988 -11.7951 13.1938 184.519
88.45 -4.00783 -11.6784 13.198 184.574
88.46 -4.12462 -11.5582 13.2023 184.63
88.47 -4.2402 -11.4345 13.2065 184.685
88.48 -4.35454 -11.3073 13.2108 184.74
88.49 -4.46762 -11.1766 13.2151 184.796
88.5 -4.57938 -11.0426 13.2193 184.851
88.51 -4.68981 -10.9052 13.2236 184.907
88.52 -4.79886 -10.7645 13.2279 184.962
88.53 -4.90651 -10.6206 13.2321 185.018
88.54 -5.01271 -10.4734 13.2364 185.073
88.55 -5.11744 -10.323 13.2407 185.129
88.56 -5.22067 -10.1695 13.2449 185.184
88.57 -5.32237 -10.0128 13.2492 185.24
88.58 -5.4225 -9.85317 13.2535 185.295
88.59 -5.52103 -9.69049 13.2578 185.351
88.6 -5.61793 -9.52486 13.262 185.407
88.61 -5.71318 -9.35632 13.2663 185.462
88.62 -5.80675 -9.18493 13.2706 185.518
88.63 -5.89859 -9.01072 13.2749 185.573
88.64 -5.9887 -8.83377 13.2792 185.629
88.65 -6.07704 -8.65411 13.2834 185.685
88.66 -6.16358 -8.47179 13.2877 185.74
88.67 -6.2483 -8.28689 13.292 185.796
88.68 -6.33117 -8.09944 13.2963 185.852
88.69 -6.41216 -7.9095 13.3006 185.908
88.7 -6.49126 -7.71714 13.3049 185.963
88.71 -6.56843 -7.5224 13.3092 186.019
88.72 -6.64365 -7.32535 13.3135 186.075
88.73 -6.71691 -7.12604 13.3178 186.131
88.74 -6.78817 -6.92453 13.3221 186.187
88.75 -6.85741 -6.72089 13.3264 186.243
88.76 -6.92462 -6.51516 13.3307 186.298
88.77 -6.98977 -6.30743 13.335 186.354
88.78 -7.05285 -6.09773 13.3393 186.41
88.79 -7.11382 -5.88615 13.3436 186.466
88.8 -7.17269 -5.67273 13.3479 186.522
88.81 -7.22941 -5.45755 13.3522 186.578
88.82 -7.28399 -5.24067 13.3565 186.634
88.83 -7.33639 -5.02215 13.3608 186.69
88.84 -7.38662 -4.80206 13.3651 186.746
88.85 -7.43464 -4.58046 13.3694 186.802
88.86 -7.48044 -4.35742 13.3737 186.858
88.87 -7.52402 -4.13301 13.378 186.914
88.88 -7.56535 -3.90729 13.3823 186.97
88.89 -7.60442 -3.68033 13.3866 187.026
88.9 -7.64122 -3.45219 13.391 187.082
88.91 -7.67574 -3.22296 13.3953 187.139
88.92 -7.70797 -2.99268 13.3996 187.195
88.93 -7.7379 -2.76145 13.4039 187.251
88.94 -7.76551 -2.52931 13.4082 187.307
88.95 -7.79081 -2.29634 13.4126 187.363
88.96 -7.81377 -2.06262 13.4169 187.419
88.97 -7.8344 -1.82821 13.4212 187.476
88.98 -7.85268 -1.59317 13.4255 187.532
88.99 -7.86861 -1.35759 13.4299 187.588
89 -7.88219 -1.12153 13.4342 187.644
89.01 -7.8934 -0.885069 13.4385 187.701
89.02 -7.90225 -0.648267 13.4429 187.757
89.03 -7.90874 -0.411199 13.4472 187.813
89.04 -7.91285 -0.173937 13.4515 187.87
89.05 -7.91459 0.063448 13.4559 187.926
89.06 -7.91395 0.300886 13.4602 187.982
89.07 -7.91094 0.538304 13.4645 188.039
89.08 -7.90556 0.775633 13.4689 188.095
89.09 -7.8978 1.0128 13.4732 188.152
89.1 -7.88768 1.24973 13.4775 188.208
89.11 -7.87518 1.48636 13.4819 188.265
89.12 -7.86032 1.72262 13.4862 188.321
89.13 -7.84309 1.95843 13.4906 188.378
89.14 -7.8235 2.19372 13.4949 188.434
89.15 -7.80157 2.42843 13.4993 188.491
89.16 -7.77728 2.66247 13.5036 188.547
89.17 -7.75066 2.89579 13.508 188.604
89.18 -7.7217 3.12831 13.5123 188.66
89.19 -7.69042 3.35996 13.5167 188.717
89.2 -7.65682 3.59068 13.521 188.774
89.21 -7.62091 3.82038 13.5254 188.83
89.22 -7.58271 4.04901 13.5298 188.887
89.23 -7.54222 4.27649 13.5341 188.943
89.24 -7.49945 4.50275 13.5385 189
89.25 -7.45442 4.72774 13.5428 189.057
89.26 -7.40715 4.95137 13.5472 189.114
89.27 -7.35763 5.17359 13.5516 189.17
89.28 -7.3059 5.39431 13.5559 189.227
89.29 -7.25195 5.61349 13.5603 189.284
89.3 -7.19582 5.83105 13.5647 189.341
89.31 -7.13751 6.04692 13.569 189.397
89.32 -7.07704 6.26105 13.5734 189.454
89.33 -7.01443 6.47336 13.5778 189.511
89.34 -6.9497 6.68379 13.5821 189.568
89.35 -6.88286 6.89228 13.5865 189.625
89.36 -6.81394 7.09877 13.5909 189.682
89.37 -6.74295 7.30319 13.5953 189.739
89.38 -6.66992 7.50548 13.5997 189.796
89.39 -6.59486 7.70557 13.604 189.852
89.4 -6.51781 7.90342 13.6084 189.909
89.41 -6.43877 8.09895 13.6128 189.966
89.42 -6.35778 8.29212 13.6172 190.023
89.43 -6.27486 8.48285 13.6216 190.08
89.44 -6.19003 8.6711 13.626 190.137
89.45 -6.10332 8.8568 13.6303 190.194
89.46 -6.01475 9.0399 13.6347 190.251
89.47 -5.92435 9.22034 13.6391 190.309
89.48 -5.83215 9.39807 13.6435 190.366
89.49 -5.73817 9.57304 13.6479 190.423
89.5 -5.64244 9.74518 13.6523 190.48
89.51 -5.54499 9.91445 13.6567 190.537
89.52 -5.44584 10.0808 13.6611 190.594
89.53 -5.34503 10.2442 13.6655 190.651
89.54 -5.24259 10.4045 13.6699 190.709
89.55 -5.13855 10.5618 13.6743 190.766
89.56 -5.03293 10.716 13.6787 190.823
89.57 -4.92577 10.867 13.6831 190.88
89.58 -4.8171 11.0147 13.6875 190.938
89.59 -4.70695 11.1592 13.6919 190.995
89.6 -4.59536 11.3004 13.6963 191.052
