#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.001000
#E' stato utilizzato l'algoritmo Leap Frog
#Legenda
#1:t 2:x 3:v 4:dE
0.377000 1.939324 -1.310369 -0.408744
0.378000 1.938011 -1.316185 -0.408743
0.379000 1.936692 -1.321997 -0.408741
0.380000 1.935367 -1.327805 -0.408740
0.381000 1.934036 -1.333609 -0.408739
0.382000 1.932699 -1.339409 -0.408738
0.383000 1.931357 -1.345206 -0.408736
0.384000 1.930009 -1.350998 -0.408735
0.385000 1.928655 -1.356786 -0.408734
0.386000 1.927295 -1.362570 -0.408732
0.387000 1.925930 -1.368349 -0.408731
0.388000 1.924559 -1.374125 -0.408730
0.389000 1.923182 -1.379897 -0.408729
0.390000 1.921799 -1.385664 -0.408727
0.391000 1.920410 -1.391428 -0.408726
0.392000 1.919016 -1.397187 -0.408725
0.393000 1.917616 -1.402942 -0.408724
0.394000 1.916210 -1.408692 -0.408722
0.395000 1.914799 -1.414439 -0.408721
0.396000 1.913381 -1.420181 -0.408720
0.397000 1.911958 -1.425919 -0.408719
0.398000 1.910530 -1.431653 -0.408718
0.399000 1.909095 -1.437382 -0.408716
0.400000 1.907655 -1.443107 -0.408715
0.401000 1.906209 -1.448828 -0.408714
0.402000 1.904757 -1.454545 -0.408713
0.403000 1.903300 -1.460257 -0.408712
0.404000 1.901837 -1.465964 -0.408710
0.405000 1.900368 -1.471668 -0.408709
0.406000 1.898893 -1.477367 -0.408708
0.407000 1.897413 -1.483061 -0.408707
0.408000 1.895927 -1.488751 -0.408706
0.409000 1.894436 -1.494437 -0.408705
0.410000 1.892938 -1.500118 -0.408703
0.411000 1.891435 -1.505794 -0.408702
0.412000 1.889927 -1.511466 -0.408701
0.413000 1.888412 -1.517134 -0.408700
0.414000 1.886892 -1.522797 -0.408699
0.415000 1.885367 -1.528455 -0.408698
0.416000 1.883835 -1.534109 -0.408697
0.417000 1.882299 -1.539758 -0.408695
0.418000 1.880756 -1.545403 -0.408694
0.419000 1.879208 -1.551043 -0.408693
0.420000 1.877654 -1.556678 -0.408692
0.421000 1.876094 -1.562309 -0.408691
0.422000 1.874529 -1.567935 -0.408690
0.423000 1.872959 -1.573556 -0.408689
0.424000 1.871382 -1.579172 -0.408688
0.425000 1.869800 -1.584784 -0.408687
0.426000 1.868213 -1.590391 -0.408685
0.427000 1.866619 -1.595993 -0.408684
0.428000 1.865021 -1.601591 -0.408683
0.429000 1.863416 -1.607183 -0.408682
0.430000 1.861806 -1.612771 -0.408681
0.431000 1.860191 -1.618354 -0.408680
0.432000 1.858570 -1.623932 -0.408679
0.433000 1.856943 -1.629506 -0.408678
0.434000 1.855311 -1.635074 -0.408677
0.435000 1.853673 -1.640638 -0.408676
0.436000 1.852029 -1.646196 -0.408675
0.437000 1.850380 -1.651750 -0.408674
0.438000 1.848726 -1.657298 -0.408673
0.439000 1.847066 -1.662842 -0.408672
0.440000 1.845400 -1.668381 -0.408671
0.441000 1.843729 -1.673914 -0.408670
0.442000 1.842052 -1.679443 -0.408669
0.443000 1.840370 -1.684967 -0.408668
0.444000 1.838682 -1.690485 -0.408667
0.445000 1.836989 -1.695999 -0.408666
0.446000 1.835290 -1.701507 -0.408665
0.447000 1.833586 -1.707011 -0.408664
0.448000 1.831876 -1.712509 -0.408663
0.449000 1.830161 -1.718002 -0.408662
0.450000 1.828440 -1.723490 -0.408661
0.451000 1.826714 -1.728972 -0.408660
0.452000 1.824982 -1.734450 -0.408659
0.453000 1.823245 -1.739922 -0.408658
0.454000 1.821502 -1.745389 -0.408657
0.455000 1.819754 -1.750851 -0.408656
0.456000 1.818001 -1.756308 -0.408655
0.457000 1.816242 -1.761759 -0.408654
0.458000 1.814477 -1.767205 -0.408653
0.459000 1.812707 -1.772646 -0.408652
0.460000 1.810932 -1.778082 -0.408652
0.461000 1.809151 -1.783512 -0.408651
0.462000 1.807365 -1.788937 -0.408650
0.463000 1.805573 -1.794356 -0.408649
0.464000 1.803776 -1.799770 -0.408648
0.465000 1.801974 -1.805179 -0.408647
0.466000 1.800166 -1.810582 -0.408646
0.467000 1.798353 -1.815980 -0.408645
0.468000 1.796534 -1.821372 -0.408644
0.469000 1.794710 -1.826759 -0.408644
0.470000 1.792880 -1.832140 -0.408643
0.471000 1.791046 -1.837516 -0.408642
0.472000 1.789205 -1.842886 -0.408641
0.473000 1.787360 -1.848251 -0.408640
0.474000 1.785509 -1.853611 -0.408639
0.475000 1.783653 -1.858964 -0.408639
0.476000 1.781791 -1.864313 -0.408638
0.477000 1.779924 -1.869655 -0.408637
0.478000 1.778052 -1.874992 -0.408636
0.479000 1.776174 -1.880323 -0.408635
0.480000 1.774291 -1.885649 -0.408634
0.481000 1.772403 -1.890969 -0.408634
0.482000 1.770509 -1.896284 -0.408633
0.483000 1.768610 -1.901592 -0.408632
0.484000 1.766706 -1.906895 -0.408631
0.485000 1.764796 -1.912192 -0.408631
0.486000 1.762881 -1.917484 -0.408630
0.487000 1.760961 -1.922770 -0.408629
0.488000 1.759036 -1.928050 -0.408628
0.489000 1.757105 -1.933324 -0.408627
0.490000 1.755169 -1.938592 -0.408627
0.491000 1.753228 -1.943855 -0.408626
0.492000 1.751282 -1.949112 -0.408625
0.493000 1.749330 -1.954363 -0.408624
0.494000 1.747373 -1.959608 -0.408624
0.495000 1.745411 -1.964847 -0.408623
0.496000 1.743443 -1.970080 -0.408622
0.497000 1.741470 -1.975307 -0.408622
0.498000 1.739493 -1.980529 -0.408621
0.499000 1.737509 -1.985744 -0.408620
0.500000 1.735521 -1.990954 -0.408620
0.501000 1.733528 -1.996158 -0.408619
0.502000 1.731529 -2.001355 -0.408618
0.503000 1.729525 -2.006547 -0.408617
0.504000 1.727516 -2.011732 -0.408617
0.505000 1.725501 -2.016912 -0.408616
0.506000 1.723482 -2.022085 -0.408615
0.507000 1.721457 -2.027253 -0.408615
0.508000 1.719427 -2.032414 -0.408614
0.509000 1.717392 -2.037569 -0.408614
0.510000 1.715352 -2.042718 -0.408613
0.511000 1.713307 -2.047861 -0.408612
0.512000 1.711256 -2.052998 -0.408612
0.513000 1.709201 -2.058129 -0.408611
0.514000 1.707140 -2.063253 -0.408610
0.515000 1.705074 -2.068372 -0.408610
0.516000 1.703003 -2.073484 -0.408609
0.517000 1.700927 -2.078590 -0.408609
0.518000 1.698846 -2.083689 -0.408608
0.519000 1.696760 -2.088783 -0.408607
0.520000 1.694669 -2.093870 -0.408607
0.521000 1.692572 -2.098951 -0.408606
0.522000 1.690471 -2.104025 -0.408606
0.523000 1.688364 -2.109094 -0.408605
0.524000 1.686253 -2.114156 -0.408605
0.525000 1.684136 -2.119211 -0.408604
0.526000 1.682014 -2.124260 -0.408604
0.527000 1.679887 -2.129303 -0.408603
0.528000 1.677756 -2.134340 -0.408602
0.529000 1.675619 -2.139370 -0.408602
0.530000 1.673477 -2.144393 -0.408601
0.531000 1.671330 -2.149411 -0.408601
0.532000 1.669178 -2.154421 -0.408600
0.533000 1.667021 -2.159426 -0.408600
0.534000 1.664859 -2.164423 -0.408599
0.535000 1.662692 -2.169415 -0.408599
0.536000 1.660520 -2.174400 -0.408598
0.537000 1.658343 -2.179378 -0.408598
0.538000 1.656162 -2.184350 -0.408597
0.539000 1.653975 -2.189315 -0.408597
0.540000 1.651783 -2.194273 -0.408597
0.541000 1.649586 -2.199226 -0.408596
0.542000 1.647385 -2.204171 -0.408596
0.543000 1.645178 -2.209110 -0.408595
0.544000 1.642966 -2.214042 -0.408595
0.545000 1.640750 -2.218968 -0.408594
0.546000 1.638528 -2.223887 -0.408594
0.547000 1.636302 -2.228799 -0.408593
0.548000 1.634071 -2.233704 -0.408593
0.549000 1.631835 -2.238603 -0.408593
0.550000 1.629594 -2.243495 -0.408592
0.551000 1.627348 -2.248381 -0.408592
0.552000 1.625097 -2.253259 -0.408591
0.553000 1.622841 -2.258131 -0.408591
0.554000 1.620581 -2.262996 -0.408591
0.555000 1.618315 -2.267855 -0.408590
0.556000 1.616045 -2.272706 -0.408590
0.557000 1.613770 -2.277551 -0.408590
0.558000 1.611490 -2.282389 -0.408589
0.559000 1.609205 -2.287220 -0.408589
0.560000 1.606915 -2.292044 -0.408589
0.561000 1.604621 -2.296862 -0.408588
0.562000 1.602322 -2.301672 -0.408588
0.563000 1.600017 -2.306475 -0.408588
0.564000 1.597709 -2.311272 -0.408587
0.565000 1.595395 -2.316062 -0.408587
0.566000 1.593076 -2.320844 -0.408587
0.567000 1.590753 -2.325620 -0.408586
0.568000 1.588425 -2.330389 -0.408586
0.569000 1.586092 -2.335151 -0.408586
0.570000 1.583755 -2.339905 -0.408585
0.571000 1.581413 -2.344653 -0.408585
0.572000 1.579066 -2.349394 -0.408585
0.573000 1.576714 -2.354128 -0.408585
0.574000 1.574357 -2.358854 -0.408584
0.575000 1.571996 -2.363574 -0.408584
0.576000 1.569630 -2.368286 -0.408584
0.577000 1.567260 -2.372991 -0.408584
0.578000 1.564884 -2.377690 -0.408583
0.579000 1.562504 -2.382381 -0.408583
0.580000 1.560119 -2.387065 -0.408583
0.581000 1.557730 -2.391741 -0.408583
0.582000 1.555336 -2.396411 -0.408583
0.583000 1.552937 -2.401074 -0.408582
0.584000 1.550534 -2.405729 -0.408582
0.585000 1.548126 -2.410377 -0.408582
0.586000 1.545713 -2.415017 -0.408582
0.587000 1.543296 -2.419651 -0.408582
0.588000 1.540874 -2.424277 -0.408581
0.589000 1.538447 -2.428896 -0.408581
0.590000 1.536016 -2.433508 -0.408581
0.591000 1.533580 -2.438112 -0.408581
0.592000 1.531140 -2.442709 -0.408581
0.593000 1.528695 -2.447299 -0.408581
0.594000 1.526245 -2.451882 -0.408581
0.595000 1.523791 -2.456457 -0.408580
0.596000 1.521332 -2.461024 -0.408580
0.597000 1.518869 -2.465585 -0.408580
0.598000 1.516401 -2.470137 -0.408580
0.599000 1.513929 -2.474683 -0.408580
0.600000 1.511452 -2.479221 -0.408580
0.601000 1.508970 -2.483752 -0.408580
0.602000 1.506484 -2.488275 -0.408580
0.603000 1.503994 -2.492791 -0.408580
0.604000 1.501499 -2.497299 -0.408580
0.605000 1.498999 -2.501800 -0.408579
0.606000 1.496495 -2.506293 -0.408579
0.607000 1.493987 -2.510779 -0.408579
0.608000 1.491474 -2.515257 -0.408579
0.609000 1.488956 -2.519727 -0.408579
0.610000 1.486434 -2.524190 -0.408579
0.611000 1.483908 -2.528646 -0.408579
0.612000 1.481377 -2.533094 -0.408579
0.613000 1.478841 -2.537534 -0.408579
