#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.050000
#E' stato utilizzato l'algoritmo Leap Frog
#Legenda
#1:t 2:x 3:v 4:dE
20.900000 -0.410362 3.531750 -0.400146
20.950000 -0.232236 3.579945 -0.404417
21.000000 -0.052368 3.601290 -0.408826
21.050000 0.127893 3.595625 -0.413241
21.100000 0.307195 3.562994 -0.417528
21.150000 0.484193 3.503640 -0.421560
21.200000 0.657559 3.418008 -0.425217
21.250000 0.825993 3.306742 -0.428388
21.300000 0.988233 3.170675 -0.430978
21.350000 1.143061 3.010828 -0.432911
21.400000 1.289316 2.828400 -0.434127
21.450000 1.425901 2.624758 -0.434592
21.500000 1.551792 2.401431 -0.434290
21.550000 1.666044 2.160094 -0.433232
21.600000 1.767801 1.902555 -0.431447
21.650000 1.856300 1.630748 -0.428991
21.700000 1.930876 1.346710 -0.425937
21.750000 1.990971 1.052571 -0.422375
21.800000 2.036133 0.750538 -0.418413
21.850000 2.066024 0.442877 -0.414169
21.900000 2.080421 0.131893 -0.409771
21.950000 2.079214 -0.180079 -0.405350
22.000000 2.062413 -0.490701 -0.401038
22.050000 2.030144 -0.797643 -0.396965
22.100000 1.982648 -1.098602 -0.393253
22.150000 1.920283 -1.391322 -0.390012
22.200000 1.843516 -1.673607 -0.387339
22.250000 1.752923 -1.943340 -0.385316
22.300000 1.649182 -2.198498 -0.384002
22.350000 1.533073 -2.437167 -0.383437
22.400000 1.405465 -2.657558 -0.383637
22.450000 1.267317 -2.858016 -0.384597
22.500000 1.119664 -3.037040 -0.386288
22.550000 0.963613 -3.193286 -0.388659
22.600000 0.800335 -3.325582 -0.391639
22.650000 0.631055 -3.432936 -0.395139
22.700000 0.457042 -3.514543 -0.399055
22.750000 0.279601 -3.569791 -0.403268
22.800000 0.100062 -3.598266 -0.407654
22.850000 -0.080226 -3.599754 -0.412079
22.900000 -0.259913 -3.574243 -0.416413
22.950000 -0.437650 -3.521926 -0.420525
23.000000 -0.612106 -3.443194 -0.424292
23.050000 -0.781970 -3.338639 -0.427601
23.100000 -0.945969 -3.209043 -0.430354
23.150000 -1.102874 -3.055380 -0.432467
23.200000 -1.251507 -2.878801 -0.433878
23.250000 -1.390754 -2.680632 -0.434543
23.300000 -1.519571 -2.462357 -0.434445
23.350000 -1.636990 -2.225615 -0.433584
23.400000 -1.742132 -1.972181 -0.431988
23.450000 -1.834208 -1.703956 -0.429703
23.500000 -1.912528 -1.422951 -0.426798
23.550000 -1.976503 -1.131273 -0.423361
23.600000 -2.025655 -0.831111 -0.419494
23.650000 -2.059614 -0.524716 -0.415313
23.700000 -2.078127 -0.214386 -0.410943
23.750000 -2.081053 0.097553 -0.406515
23.800000 -2.068371 0.408760 -0.402161
23.850000 -2.040177 0.716901 -0.398013
23.900000 -1.996681 1.019665 -0.394194
23.950000 -1.938210 1.314782 -0.390818
24.000000 -1.865203 1.600038 -0.387986
24.050000 -1.778207 1.873294 -0.385785
24.100000 -1.677874 2.132500 -0.384278
24.150000 -1.564957 2.375712 -0.383512
24.200000 -1.440302 2.601107 -0.383509
24.250000 -1.304846 2.806993 -0.384270
24.300000 -1.159603 2.991826 -0.385771
24.350000 -1.005663 3.154221 -0.387969
24.400000 -0.844181 3.292960 -0.390796
24.450000 -0.676367 3.407001 -0.394168
24.500000 -0.503481 3.495489 -0.397985
24.550000 -0.326818 3.557762 -0.402131
24.600000 -0.147705 3.593351 -0.406484
24.650000 0.032517 3.601990 -0.410912
24.700000 0.212494 3.583614 -0.415283
24.750000 0.390878 3.538362 -0.419466
24.800000 0.566330 3.466571 -0.423335
24.850000 0.737535 3.368781 -0.426776
24.900000 0.903208 3.245725 -0.429684
24.950000 1.062108 3.098326 -0.431974
25.000000 1.213041 2.927690 -0.433575
25.050000 1.354877 2.735096 -0.434441
25.100000 1.486551 2.521989 -0.434545
25.150000 1.607076 2.289967 -0.433885
25.200000 1.715548 2.040771 -0.432479
25.250000 1.811153 1.776268 -0.430371
25.300000 1.893174 1.498444 -0.427623
25.350000 1.960997 1.209381 -0.424317
25.400000 2.014112 0.911248 -0.420553
25.450000 2.052122 0.606280 -0.416443
25.500000 2.074740 0.296765 -0.412110
25.550000 2.081798 -0.014975 -0.407685
25.600000 2.073243 -0.326603 -0.403299
25.650000 2.049138 -0.635782 -0.399084
25.700000 2.009665 -0.940192 -0.395166
25.750000 1.955119 -1.237551 -0.391662
25.800000 1.885910 -1.525628 -0.388678
25.850000 1.802556 -1.802263 -0.386302
25.900000 1.705683 -2.065381 -0.384606
25.950000 1.596018 -2.313008 -0.383641
26.000000 1.474383 -2.543288 -0.383435
26.050000 1.341689 -2.754494 -0.383995
26.100000 1.198933 -2.945040 -0.385304
26.150000 1.047185 -3.113499 -0.387323
26.200000 0.887583 -3.258607 -0.389991
26.250000 0.721324 -3.379275 -0.393228
26.300000 0.549656 -3.474599 -0.396938
26.350000 0.373865 -3.543863 -0.401009
26.400000 0.195269 -3.586548 -0.405319
26.450000 0.015210 -3.602334 -0.409740
26.500000 -0.164964 -3.591102 -0.414139
26.550000 -0.343900 -3.552937 -0.418384
26.600000 -0.520258 -3.488125 -0.422348
26.650000 -0.692713 -3.397153 -0.425913
26.700000 -0.859973 -3.280701 -0.428972
26.750000 -1.020783 -3.139644 -0.431432
26.800000 -1.173937 -2.975040 -0.433221
26.850000 -1.318287 -2.788124 -0.434285
26.900000 -1.452750 -2.580296 -0.434593
26.950000 -1.576317 -2.353116 -0.434133
27.000000 -1.688061 -2.108287 -0.432922
27.050000 -1.787145 -1.847647 -0.430994
27.100000 -1.872826 -1.573149 -0.428408
27.150000 -1.944460 -1.286853 -0.425241
27.200000 -2.001511 -0.990905 -0.421588
27.250000 -2.043551 -0.687525 -0.417558
27.300000 -2.070264 -0.378989 -0.413272
27.350000 -2.081450 -0.067611 -0.408858
27.400000 -2.077025 0.244275 -0.404448
27.450000 -2.057022 0.554329 -0.400175
27.500000 -2.021592 0.860225 -0.396167
27.550000 -1.971000 1.159669 -0.392543
27.600000 -1.905625 1.450416 -0.389412
27.650000 -1.825958 1.730285 -0.386867
27.700000 -1.732597 1.997176 -0.384986
27.750000 -1.626241 2.249089 -0.383823
27.800000 -1.507688 2.484134 -0.383415
27.850000 -1.377827 2.700547 -0.383773
27.900000 -1.237633 2.896707 -0.384887
27.950000 -1.088157 3.071141 -0.386723
28.000000 -0.930519 3.222542 -0.389226
28.050000 -0.765902 3.349773 -0.392321
28.100000 -0.595542 3.451881 -0.395916
28.150000 -0.420714 3.528101 -0.399903
28.200000 -0.242731 3.577859 -0.404162
28.250000 -0.062928 3.600784 -0.408567
28.300000 0.117347 3.596702 -0.412984
28.350000 0.296742 3.565646 -0.417283
28.400000 0.473911 3.507847 -0.421333
28.450000 0.647527 3.423739 -0.425015
28.500000 0.816285 3.313953 -0.428217
28.550000 0.978922 3.179312 -0.430844
28.600000 1.134217 3.020827 -0.432817
28.650000 1.281005 2.839685 -0.434077
28.700000 1.418185 2.637246 -0.434586
28.750000 1.544729 2.415027 -0.434329
28.800000 1.659688 2.174696 -0.433314
28.850000 1.762199 1.918055 -0.431571
28.900000 1.851493 1.647028 -0.429152
28.950000 1.926902 1.363648 -0.426131
29.000000 1.987858 1.070041 -0.422596
29.050000 2.033906 0.768409 -0.418654
29.100000 2.064699 0.461014 -0.414424
29.150000 2.080007 0.150161 -0.410031
29.200000 2.079715 -0.161819 -0.405607
29.250000 2.063825 -0.472584 -0.401286
29.300000 2.032457 -0.779805 -0.397195
29.350000 1.985845 -1.081178 -0.393458
29.400000 1.924339 -1.374442 -0.390187
29.450000 1.848401 -1.657397 -0.387479
29.500000 1.758599 -1.927922 -0.385416
29.550000 1.655608 -2.183988 -0.384059
29.600000 1.540200 -2.423673 -0.383449
29.650000 1.413241 -2.645181 -0.383604
29.700000 1.275682 -2.846851 -0.384520
29.750000 1.128556 -3.027168 -0.386169
29.800000 0.972965 -3.184783 -0.388502
29.850000 0.810078 -3.318511 -0.391449
29.900000 0.641114 -3.427350 -0.394922
29.950000 0.467343 -3.510484 -0.398816
30.000000 0.290066 -3.567290 -0.403016
30.050000 0.110614 -3.597341 -0.407394
30.100000 -0.069668 -3.600412 -0.411821
30.150000 -0.249428 -3.576480 -0.416164
30.200000 -0.427316 -3.525724 -0.420293
30.250000 -0.602000 -3.448525 -0.424083
